"count","ptCnt","ptid","List","TrialNum","CueDirection","SentenceDirection","StimulusType","Accuracy","MoveTime","LiftOffLatency","SentDur","ItemNumber","SentenceStimulus","Date","PostQ1","PostQ2","PostQ3","PostQ4"
4120,0,452,2,40,1,1,1,0,382,2623,1424,77,"You taught her time to Anna"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4121,0,452,2,41,0,0,1,1,0,0,1599,49,"Jeff swallowed the cash to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4122,0,452,2,42,1,1,0,1,523,2273,1620,28,"You shot Shawn the rubber band"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4123,0,452,2,43,0,0,0,1,488,2234,1746,12,"Tiana devoted her time to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4124,0,452,2,44,0,1,1,0,470,2314,1520,63,"You confessed the tray to John"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4125,0,452,2,45,0,1,1,1,0,0,1409,70,"You gave the earing Susan"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4126,0,452,2,46,0,0,0,1,573,1830,1472,20,"Andy pitched you the idea"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4127,0,452,2,47,1,1,1,0,2486,2091,1491,79,"You transferred the chance Steve"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4128,0,452,2,48,0,1,1,1,0,0,1329,62,"You blew a lesson to Liz"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4129,0,452,2,49,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4130,0,452,2,50,1,0,0,1,567,2246,1322,9,"Paul hit you the baseball"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4131,0,452,2,51,1,1,1,0,482,2288,1648,75,"You sneezed baseball to Shawn"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4132,0,452,2,52,1,1,0,0,0,0,1186,26,"You threw Diane the pen"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4133,0,452,2,53,1,0,1,0,1447,3016,1731,53,"Kelly hindered the rubber band to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4134,0,452,2,54,0,0,1,0,372,2149,1448,50,"Jim pretended the stew to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4135,0,452,2,55,0,0,1,0,434,1977,1236,44,"Brett saw you the bridge"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4136,0,452,2,56,0,1,1,1,0,0,1537,64,"You devoted the song Jenni"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4137,0,452,2,57,1,1,1,1,0,0,1410,72,"You pitched the story Andy"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4138,0,452,2,58,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4139,0,452,2,59,1,1,1,1,0,0,1513,76,"You sugared Alex the floor"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4140,0,452,2,60,0,0,0,1,438,1698,1022,19,"He taught you a lesson"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4141,0,452,2,61,0,1,0,1,546,2641,2065,34,"You radioed the message to the policeman"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4142,0,452,2,62,1,0,0,1,479,2256,1433,4,"Amber drove the car to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4143,0,452,2,63,1,1,1,0,536,2308,1392,74,"You saw the cow the base ball"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4144,0,452,2,64,1,1,1,0,449,2511,1861,71,"You lavished the responsibility Dan"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4145,0,452,2,65,1,0,1,1,0,0,1158,54,"Mark treated you the car"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4146,0,452,2,66,0,0,1,0,755,2150,1314,41,"Al poured the horse to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4147,0,452,2,67,0,1,0,1,545,1889,1310,39,"You told Liz the story"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4148,0,452,2,68,0,1,0,1,628,1774,1371,32,"You sold the land to Mike"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4149,0,452,2,69,1,0,1,0,393,2706,1623,59,"Tom slept the marble to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4150,0,452,2,70,1,1,1,1,0,0,1471,80,"You wrote Dave to the pencil"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4151,0,452,2,71,1,0,0,1,422,2868,1926,7,"Sally slid you the cafeteria tray"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4152,0,452,2,72,1,0,1,1,0,0,1477,60,"Sally ate you the teacup"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4153,0,452,2,73,1,0,1,0,405,2176,1388,56,"Sally thought the marble to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4154,0,452,2,74,0,0,0,1,506,1731,1698,15,"Jesse gave you another chance"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4155,0,452,2,75,0,0,1,0,470,1923,1333,47,"Hector played the cake to you"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4156,0,452,2,76,0,1,1,1,0,0,1680,65,"You dispensed icecream Sandra"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4157,0,452,2,77,1,1,1,0,449,2365,1396,78,"You told the kiss to Ian"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4158,0,452,2,78,0,0,1,0,597,1701,1291,45,"Courtney snuggled you the water"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4159,0,452,2,79,1,0,0,1,423,2174,1396,6,"Christine bought you ice cream"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4160,0,452,2,80,0,1,1,0,634,2061,1584,68,"You drove the land to China"," 06/26/2017","  I THINK IT WAS ABOUT GRAMMAR AND COMPREHESION  "," n"," y"," y"
4161,1,453,1,1,0,1,0,0,0,0,1936,21,"You forked over the cash to Alex"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4162,0,453,1,2,0,1,1,0,415,2427,1537,64,"You devoted the song Jenni"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4163,0,453,1,3,0,0,1,0,398,2334,1215,46,"Gabe grabbed you to the vase"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4164,0,453,1,4,1,1,0,0,0,0,1310,39,"You told Liz the story"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4165,0,453,1,5,1,0,1,0,167,2948,1731,53,"Kelly hindered the rubber band to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4166,0,453,1,6,0,0,0,0,0,0,1503,1,"Andy delivered the pizza to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4167,0,453,1,7,1,0,1,1,0,0,1623,59,"Tom slept the marble to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4168,0,453,1,8,0,0,0,1,410,1976,1433,4,"Amber drove the car to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4169,0,453,1,9,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4170,0,453,1,10,1,0,0,1,365,2083,1696,13,"John dedicated the song to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4171,0,453,1,11,1,1,1,1,0,0,1392,74,"You saw the cow the base ball"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4172,0,453,1,12,0,1,1,1,0,0,1520,63,"You confessed the tray to John"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4173,0,453,1,13,1,0,1,1,0,0,1619,58,"Theresa smoked you the idea"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4174,0,453,1,14,1,1,0,1,372,2708,1182,31,"You slipped Heather a note"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4175,0,453,1,15,0,0,1,1,0,0,1333,47,"Hector played the cake to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4176,0,453,1,16,1,1,0,1,338,2305,1407,40,"You sent your family regards"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4177,0,453,1,17,0,1,1,1,0,0,1440,67,"You dreamt your dad a soccer ball"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4178,0,453,1,18,0,1,1,1,0,0,1409,70,"You gave the earing Susan"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4179,0,453,1,19,1,0,0,1,366,2363,1390,18,"Your sister blew you a kiss"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4180,0,453,1,20,0,0,1,1,0,0,1448,50,"Jim pretended the stew to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4181,0,453,1,21,1,0,0,0,0,0,1698,15,"Jesse gave you another chance"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4182,0,453,1,22,0,1,1,1,0,0,1403,61,"You bestowed the message Mike"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4183,0,453,1,23,1,1,0,1,523,2517,2065,34,"You radioed the message to the policeman"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4184,0,453,1,24,1,1,1,1,0,0,1861,71,"You lavished the responsibility Dan"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4185,0,453,1,25,1,0,1,0,363,2102,1232,55,"Paul followed you the puppy"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4186,0,453,1,26,0,1,1,0,805,3496,1680,65,"You dispensed icecream Sandra"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4187,0,453,1,27,0,0,0,0,0,0,1322,9,"Paul hit you the baseball"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4188,0,453,1,28,1,0,0,0,0,0,1472,20,"Andy pitched you the idea"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4189,0,453,1,29,0,0,1,1,0,0,1236,44,"Brett saw you the bridge"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4190,0,453,1,30,0,1,0,0,0,0,1422,23,"You dealt the cards to Mark"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4191,0,453,1,31,0,1,0,0,0,0,1620,28,"You shot Shawn the rubber band"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4192,0,453,1,32,0,0,1,1,0,0,1364,43,"Andrea heard you the chicken"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4193,0,453,1,33,0,1,0,1,383,2705,1645,27,"You kicked Joe the soccer ball"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4194,0,453,1,34,1,0,0,0,0,0,1508,17,"Chris offered you some writing tips"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4195,0,453,1,35,0,0,1,1,0,0,1599,49,"Jeff swallowed the cash to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4196,0,453,1,36,0,1,1,1,0,0,1584,68,"You drove the land to China"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4197,0,453,1,37,0,0,1,1,0,0,1291,48,"Jack thought you the ice cream"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4198,0,453,1,38,1,0,0,1,344,2537,1746,12,"Tiana devoted her time to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4199,0,453,1,39,1,1,1,1,0,0,1410,72,"You pitched the story Andy"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4200,0,453,1,40,1,0,0,0,0,0,1805,11,"Art bestowed the honor upon you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4201,0,453,1,41,1,1,0,0,0,0,1724,37,"Ian received the complaint from you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4202,0,453,1,42,1,0,1,1,0,0,1408,51,"Joe sang the cards to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4203,0,453,1,43,1,0,1,1,0,0,1158,54,"Mark treated you the car"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4204,0,453,1,44,0,1,1,0,475,2677,1604,69,"You forged the chair to George"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4205,0,453,1,45,1,1,0,1,352,2827,1270,38,"You paid Amanda tribute"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4206,0,453,1,46,0,1,0,0,0,0,1567,25,"You handed the puppy to Katie"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4207,0,453,1,47,1,0,1,1,0,0,1388,56,"Sally thought the marble to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4208,0,453,1,48,1,1,0,1,365,2624,2034,35,"You transferred responsibility to Anna"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4209,0,453,1,49,0,1,0,0,0,0,1186,26,"You threw Diane the pen"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4210,0,453,1,50,1,1,1,1,0,0,1491,79,"You transferred the chance Steve"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4211,0,453,1,51,0,1,0,1,330,4285,1364,29,"You rolled Mike the marble"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4212,0,453,1,52,0,0,0,1,431,2314,1396,6,"Christine bought you ice cream"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4213,0,453,1,53,0,0,0,0,0,0,1704,10,"Adam conveyed the message to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4214,0,453,1,54,0,0,0,0,0,0,1926,7,"Sally slid you the cafeteria tray"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4215,0,453,1,55,0,0,0,0,0,0,1559,8,"Courtney handed you the notebook"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4216,0,453,1,56,1,1,0,1,336,2444,1371,32,"You sold the land to Mike"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4217,0,453,1,57,1,1,1,1,0,0,1396,78,"You told the kiss to Ian"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4218,0,453,1,58,0,1,0,0,0,0,1637,22,"You donated money to Vincent"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4219,0,453,1,59,1,1,1,1,0,0,1633,73,"You reduced the land to Tiana"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4220,0,453,1,60,0,0,0,0,0,0,1534,2,"Helen awarded a medal to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4221,0,453,1,61,0,1,1,1,0,0,1329,62,"You blew a lesson to Liz"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4222,0,453,1,62,0,0,0,1,1119,2635,1875,5,"Kelly dispensed the rations to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4223,0,453,1,63,0,0,1,1,0,0,1291,45,"Courtney snuggled you the water"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4224,0,453,1,64,0,0,1,1,0,0,1314,41,"Al poured the horse to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4225,0,453,1,65,1,0,0,0,0,0,1733,16,"Steve lavished you with praise"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4226,0,453,1,66,0,1,0,0,0,0,1427,30,"You poured your dad some water"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4227,0,453,1,67,1,0,1,1,0,0,1477,60,"Sally ate you the teacup"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4228,0,453,1,68,1,0,1,1,0,0,1268,52,"Katie ate the pizza to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4229,0,453,1,69,1,0,0,1,186,1930,1369,14,"Jenni sang you a song"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4230,0,453,1,70,1,1,1,0,290,2265,1424,77,"You taught her time to Anna"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4231,0,453,1,71,1,1,1,1,0,0,1648,75,"You sneezed baseball to Shawn"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4232,0,453,1,72,0,0,0,0,0,0,1489,3,"Jack kicked the football to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4233,0,453,1,73,1,1,0,1,274,2122,1856,33,"You transmitted the orders to Sara"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4234,0,453,1,74,1,1,1,1,0,0,1513,76,"You sugared Alex the floor"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4235,0,453,1,75,1,0,1,0,381,1698,1363,57,"Sam received cookies to you"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4236,0,453,1,76,0,1,0,0,0,0,1634,24,"You entrusted the key to Jeff"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4237,0,453,1,77,1,1,1,1,0,0,1471,80,"You wrote Dave to the pencil"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4238,0,453,1,78,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4239,0,453,1,79,1,0,0,1,297,2052,1022,19,"He taught you a lesson"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4240,0,453,1,80,1,1,0,0,0,0,1600,36,"You confessed your secret to Dan"," 06/26/2017","  ATTENTION AND GRAMMATICAL COMPREHENSION "," y"," y"," y"
4241,1,454,4,1,1,0,0,0,0,0,1347,9,"Mike rolled you the marble"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4242,0,454,4,2,1,0,1,0,961,2956,1363,57,"Sam received cookies to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4243,0,454,4,3,1,1,1,1,0,0,1410,72,"You pitched the story Andy"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4244,0,454,4,4,1,1,0,1,480,2228,1321,24,"You drove the car to Amber"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4245,0,454,4,5,1,1,1,1,0,0,1861,71,"You lavished the responsibility Dan"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4246,0,454,4,6,1,1,0,0,0,0,1485,22,"You awarded a medal to Helen"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4247,0,454,4,7,1,1,0,0,0,0,1744,30,"You conveyed the message to Adam"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4248,0,454,4,8,1,0,0,0,0,0,1460,3,"Mark dealt the cards to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4249,0,454,4,9,1,1,1,1,0,0,1392,74,"You saw the cow the base ball"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4250,0,454,4,10,0,1,0,1,378,1832,1126,39,"You taught him a lesson"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4251,0,454,4,11,0,1,1,1,0,0,1379,66,"You drank the house to Joe"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4252,0,454,4,12,0,0,1,1,0,0,1129,42,"Amber dealt you the tree"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4253,0,454,4,13,1,1,1,1,0,0,1513,76,"You sugared Alex the floor"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4254,0,454,4,14,0,1,0,1,720,2054,1390,34,"You sang Jenni a song"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4255,0,454,4,15,1,0,1,1,0,0,1388,56,"Sally thought the marble to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4256,0,454,4,16,0,0,0,1,385,2650,1647,16,"Dan confessed his secret to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4257,0,454,4,17,0,1,1,1,0,0,1604,69,"You forged the chair to George"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4258,0,454,4,18,1,1,0,1,472,2899,1483,23,"You kicked the football to Jack"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4259,0,454,4,19,0,1,1,0,317,2604,1409,70,"You gave the earing Susan"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4260,0,454,4,20,0,0,0,1,1003,2468,1874,13,"Sara transmitted the orders to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4261,0,454,4,21,1,0,0,1,290,2007,1579,5,"Katie handed the puppy to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4262,0,454,4,22,1,0,1,1,0,0,1268,52,"Katie ate the pizza to you"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4263,0,454,4,23,0,1,0,0,0,0,1837,31,"You bestowed the honor upon Art"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
4264,0,454,4,24,0,1,1,0,436,2560,1537,64,"You devoted the song Jenni"," 06/26/2017"," mixed instructions{,} ejecutive functions{,} language{,} attention{,} time reaction{.} "," n"," y"," y"
